component_1,component_2,label,class_name,method
7.61666,9.344985,2,Pullover,UMAP
12.046572,0.5870249,5,Sandal,UMAP
8.380009,9.322057,6,Shirt,UMAP
4.4755397,9.942124,5,Sandal,UMAP
5.2606587,4.567517,8,Bag,UMAP
10.121375,5.691087,0,T-shirt/top,UMAP
9.373452,11.5721855,4,Coat,UMAP
11.017643,8.944103,3,Dress,UMAP
5.948984,5.1261497,8,Bag,UMAP
10.02494,11.516099,4,Coat,UMAP
8.97098,5.8181753,0,T-shirt/top,UMAP
5.080791,5.106739,8,Bag,UMAP
1.396232,7.696503,7,Sneaker,UMAP
9.575808,4.857329,0,T-shirt/top,UMAP
11.246476,2.510578,1,Trouser,UMAP
8.352402,3.6907437,0,T-shirt/top,UMAP
9.697782,10.1526375,4,Coat,UMAP
9.891352,10.664388,2,Pullover,UMAP
10.2704,5.7398434,0,T-shirt/top,UMAP
3.3807695,9.487599,5,Sandal,UMAP
5.3346157,5.46248,8,Bag,UMAP
8.466163,8.373849,2,Pullover,UMAP
10.546566,5.09336,3,Dress,UMAP
7.5555224,9.087779,3,Dress,UMAP
3.5053692,8.323644,5,Sandal,UMAP
11.998343,0.8909072,1,Trouser,UMAP
2.4693508,7.4731584,7,Sneaker,UMAP
2.809497,12.003378,9,Ankle boot,UMAP
8.152924,3.21652,3,Dress,UMAP
9.396723,5.7194295,0,T-shirt/top,UMAP
2.4940534,11.743655,9,Ankle boot,UMAP
4.3434534,11.330274,5,Sandal,UMAP
10.30486,5.7498302,0,T-shirt/top,UMAP
8.577825,3.7967365,3,Dress,UMAP
2.5114837,10.010588,9,Ankle boot,UMAP
9.655752,8.547742,4,Coat,UMAP
2.0596564,10.717511,9,Ankle boot,UMAP
10.166409,6.2495065,0,T-shirt/top,UMAP
7.5538244,9.277734,6,Shirt,UMAP
8.504045,6.2442837,0,T-shirt/top,UMAP
8.082376,4.6140018,3,Dress,UMAP
5.692461,7.6934314,8,Bag,UMAP
7.949326,5.613085,0,T-shirt/top,UMAP
8.017281,5.7067494,0,T-shirt/top,UMAP
3.8324466,10.698081,5,Sandal,UMAP
9.281286,7.007112,3,Dress,UMAP
11.55302,1.627527,1,Trouser,UMAP
9.603271,9.153281,6,Shirt,UMAP
10.064726,4.914598,0,T-shirt/top,UMAP
9.295388,11.49218,2,Pullover,UMAP
10.219757,8.688799,3,Dress,UMAP
11.920148,0.7413878,1,Trouser,UMAP
7.4283624,3.4507499,3,Dress,UMAP
1.7794547,11.114197,9,Ankle boot,UMAP
4.659984,10.93048,5,Sandal,UMAP
5.0774,7.710502,8,Bag,UMAP
11.926701,0.79177207,1,Trouser,UMAP
11.174216,2.4928017,1,Trouser,UMAP
9.654656,11.289684,4,Coat,UMAP
0.7346396,9.551571,7,Sneaker,UMAP
6.0033917,7.256163,6,Shirt,UMAP
9.790341,7.908052,3,Dress,UMAP
9.942366,5.91985,0,T-shirt/top,UMAP
5.038968,5.396861,8,Bag,UMAP
9.800023,7.9063783,6,Shirt,UMAP
7.7512436,4.8816743,3,Dress,UMAP
7.9148736,3.771945,6,Shirt,UMAP
9.502728,8.233712,4,Coat,UMAP
10.308894,10.89394,4,Coat,UMAP
10.2879925,9.596813,4,Coat,UMAP
10.544506,10.522676,4,Coat,UMAP
7.774575,9.99834,2,Pullover,UMAP
8.346482,3.4113948,3,Dress,UMAP
9.238189,8.476268,4,Coat,UMAP
2.6776164,12.001615,9,Ankle boot,UMAP
5.646165,5.1052003,8,Bag,UMAP
9.146052,8.798051,6,Shirt,UMAP
9.1075735,7.756337,0,T-shirt/top,UMAP
0.600165,9.400801,7,Sneaker,UMAP
1.5065113,10.448705,9,Ankle boot,UMAP
3.6350877,8.272486,5,Sandal,UMAP
9.981708,11.164287,4,Coat,UMAP
9.685253,5.8156605,0,T-shirt/top,UMAP
8.185029,8.83275,2,Pullover,UMAP
11.330033,1.8202631,1,Trouser,UMAP
5.5695662,4.636867,8,Bag,UMAP
5.5291286,7.2165933,8,Bag,UMAP
5.999475,7.083606,8,Bag,UMAP
9.838117,4.6054296,0,T-shirt/top,UMAP
4.7108054,10.727305,5,Sandal,UMAP
9.440392,11.332397,2,Pullover,UMAP
6.304773,7.0660973,8,Bag,UMAP
9.515429,11.399427,6,Shirt,UMAP
0.773355,8.707227,7,Sneaker,UMAP
5.9613533,5.510611,8,Bag,UMAP
8.623659,5.9332113,3,Dress,UMAP
2.6019118,10.435827,9,Ankle boot,UMAP
7.345861,3.8479884,6,Shirt,UMAP
12.22201,2.0118275,1,Trouser,UMAP
11.925946,0.674288,1,Trouser,UMAP
8.339286,4.405768,3,Dress,UMAP
12.148245,1.2033771,1,Trouser,UMAP
10.019833,10.377318,6,Shirt,UMAP
9.5935,11.507683,6,Shirt,UMAP
8.706106,9.753135,2,Pullover,UMAP
7.8017435,8.896602,2,Pullover,UMAP
5.26605,5.508256,8,Bag,UMAP
8.785834,9.431744,6,Shirt,UMAP
7.750402,5.0080214,0,T-shirt/top,UMAP
7.44711,3.225325,3,Dress,UMAP
7.3220124,3.5864213,3,Dress,UMAP
7.89929,9.520699,2,Pullover,UMAP
7.748928,3.9803452,3,Dress,UMAP
2.264157,10.543251,9,Ankle boot,UMAP
8.493715,9.145305,4,Coat,UMAP
9.708981,4.630663,0,T-shirt/top,UMAP
9.222836,4.7121067,6,Shirt,UMAP
3.635155,8.024835,5,Sandal,UMAP
9.63198,4.612244,0,T-shirt/top,UMAP
10.07134,8.595792,4,Coat,UMAP
8.676447,9.113389,4,Coat,UMAP
0.7949761,7.148309,7,Sneaker,UMAP
1.9052399,10.95196,9,Ankle boot,UMAP
8.961864,8.356708,2,Pullover,UMAP
1.2230142,8.232317,7,Sneaker,UMAP
5.1487904,5.3784347,8,Bag,UMAP
1.6512511,9.6209545,7,Sneaker,UMAP
11.4887905,1.736603,1,Trouser,UMAP
9.2845545,11.700948,4,Coat,UMAP
9.620597,9.580536,6,Shirt,UMAP
3.6174548,8.353789,5,Sandal,UMAP
11.423574,1.8871763,1,Trouser,UMAP
1.6926419,9.731618,9,Ankle boot,UMAP
3.350396,9.491617,5,Sandal,UMAP
8.936177,9.24517,6,Shirt,UMAP
8.997468,6.299887,0,T-shirt/top,UMAP
9.260118,11.683751,2,Pullover,UMAP
7.6962376,3.6993651,0,T-shirt/top,UMAP
5.177114,7.9515347,8,Bag,UMAP
9.30425,10.914586,4,Coat,UMAP
2.427184,7.750023,7,Sneaker,UMAP
9.933627,5.2919807,0,T-shirt/top,UMAP
9.430773,5.205423,0,T-shirt/top,UMAP
9.52756,7.148602,6,Shirt,UMAP
9.745141,8.244646,2,Pullover,UMAP
9.835741,10.466429,4,Coat,UMAP
7.136319,3.1602213,3,Dress,UMAP
2.3468869,7.7822537,7,Sneaker,UMAP
8.280561,3.489283,3,Dress,UMAP
9.870849,9.687798,4,Coat,UMAP
9.160008,11.471366,2,Pullover,UMAP
7.95736,3.3551233,3,Dress,UMAP
1.0453163,7.296748,7,Sneaker,UMAP
9.708662,10.783233,4,Coat,UMAP
4.1021776,10.6226845,5,Sandal,UMAP
2.5407505,7.426034,7,Sneaker,UMAP
7.2017074,6.444486,5,Sandal,UMAP
10.246585,5.9881053,0,T-shirt/top,UMAP
3.1275263,9.645775,5,Sandal,UMAP
9.359863,9.535232,6,Shirt,UMAP
0.6044627,7.2510357,7,Sneaker,UMAP
10.620477,0.97349757,1,Trouser,UMAP
5.44248,5.3980365,8,Bag,UMAP
1.8376364,9.923799,9,Ankle boot,UMAP
12.045124,0.56233525,1,Trouser,UMAP
9.523837,4.667295,0,T-shirt/top,UMAP
10.310945,1.2505698,1,Trouser,UMAP
2.4392617,7.566228,7,Sneaker,UMAP
2.350339,7.729191,8,Bag,UMAP
1.9944146,10.44717,9,Ankle boot,UMAP
8.971844,9.211695,6,Shirt,UMAP
1.9495969,11.004258,9,Ankle boot,UMAP
9.676389,5.3239813,3,Dress,UMAP
9.4950075,5.17387,0,T-shirt/top,UMAP
9.369585,9.366493,6,Shirt,UMAP
10.472942,10.337501,4,Coat,UMAP
9.815668,11.32217,2,Pullover,UMAP
1.4667243,7.6270494,7,Sneaker,UMAP
1.4724563,7.7593737,7,Sneaker,UMAP
9.21816,11.347889,4,Coat,UMAP
1.6177325,6.4040766,5,Sandal,UMAP
10.45418,9.747765,2,Pullover,UMAP
9.318663,11.412428,4,Coat,UMAP
9.037467,11.718433,4,Coat,UMAP
7.706376,5.0247188,6,Shirt,UMAP
1.6139368,7.3781395,7,Sneaker,UMAP
11.655474,1.3097688,1,Trouser,UMAP
2.0219162,11.013433,9,Ankle boot,UMAP
8.399897,7.7998567,6,Shirt,UMAP
9.342835,8.212908,6,Shirt,UMAP
2.031854,6.921231,5,Sandal,UMAP
9.945997,5.105649,0,T-shirt/top,UMAP
10.13691,7.683445,3,Dress,UMAP
12.236105,0.68069977,1,Trouser,UMAP
7.6282663,4.5975695,0,T-shirt/top,UMAP
2.2473228,9.968426,9,Ankle boot,UMAP
10.2321825,4.9653187,0,T-shirt/top,UMAP
7.0008016,3.7500494,3,Dress,UMAP
7.880563,9.84529,2,Pullover,UMAP
8.311354,8.426447,2,Pullover,UMAP
8.269179,8.78422,2,Pullover,UMAP
2.544448,11.996573,9,Ankle boot,UMAP
8.52245,8.179389,2,Pullover,UMAP
10.243751,8.154337,4,Coat,UMAP
10.2394085,10.875037,4,Coat,UMAP
1.666815,10.660578,9,Ankle boot,UMAP
6.3619847,7.2053704,8,Bag,UMAP
9.608548,7.1526456,6,Shirt,UMAP
1.8933039,7.3597574,7,Sneaker,UMAP
7.369702,3.7225575,3,Dress,UMAP
12.134361,1.6166757,1,Trouser,UMAP
12.127967,1.791974,1,Trouser,UMAP
8.010691,5.0006,6,Shirt,UMAP
7.860688,3.1233673,3,Dress,UMAP
0.63257235,7.3155866,7,Sneaker,UMAP
10.645151,8.727648,4,Coat,UMAP
10.306844,8.394174,4,Coat,UMAP
10.517716,9.871256,2,Pullover,UMAP
1.2354411,7.567017,7,Sneaker,UMAP
7.128091,4.0483594,3,Dress,UMAP
2.5693266,11.920877,9,Ankle boot,UMAP
3.636917,8.262467,5,Sandal,UMAP
3.6365352,8.287628,5,Sandal,UMAP
2.6189892,10.211991,9,Ankle boot,UMAP
9.811041,9.443096,6,Shirt,UMAP
1.6686386,9.941944,9,Ankle boot,UMAP
9.222264,10.354596,2,Pullover,UMAP
9.138204,4.2305417,3,Dress,UMAP
9.03601,8.716454,2,Pullover,UMAP
8.570192,8.472043,2,Pullover,UMAP
5.71789,7.836026,8,Bag,UMAP
8.0882225,10.722342,6,Shirt,UMAP
10.155462,10.434399,4,Coat,UMAP
1.4226412,7.8609157,7,Sneaker,UMAP
1.6203012,10.829574,9,Ankle boot,UMAP
6.1058116,7.8360586,8,Bag,UMAP
9.624372,7.063498,6,Shirt,UMAP
1.3516263,7.646861,7,Sneaker,UMAP
2.8259578,8.58708,5,Sandal,UMAP
2.3367736,9.98857,9,Ankle boot,UMAP
8.177973,8.105156,2,Pullover,UMAP
6.1794276,7.7611403,8,Bag,UMAP
11.945792,2.149611,1,Trouser,UMAP
1.5838233,10.663208,9,Ankle boot,UMAP
10.852869,7.84916,4,Coat,UMAP
2.248267,11.74582,9,Ankle boot,UMAP
3.6512575,11.052123,9,Ankle boot,UMAP
8.947489,9.374572,6,Shirt,UMAP
9.756605,5.85521,0,T-shirt/top,UMAP
3.2273567,7.935374,5,Sandal,UMAP
9.946711,4.84565,0,T-shirt/top,UMAP
5.589271,4.675346,8,Bag,UMAP
9.158442,7.9738445,6,Shirt,UMAP
5.8357325,7.2984786,8,Bag,UMAP
10.888876,0.6251899,1,Trouser,UMAP
9.937722,8.765578,4,Coat,UMAP
10.464067,10.3664465,4,Coat,UMAP
0.6789531,7.2291937,7,Sneaker,UMAP
10.080396,8.346231,3,Dress,UMAP
10.955011,8.8629265,3,Dress,UMAP
8.567419,7.6987724,2,Pullover,UMAP
7.502248,4.1199355,3,Dress,UMAP
12.14945,1.648341,1,Trouser,UMAP
9.537443,5.8751636,0,T-shirt/top,UMAP
10.197401,9.074242,4,Coat,UMAP
9.876514,8.014429,4,Coat,UMAP
2.7302415,12.001323,9,Ankle boot,UMAP
8.910615,7.295093,6,Shirt,UMAP
10.373166,5.6892676,0,T-shirt/top,UMAP
2.2185102,10.739279,9,Ankle boot,UMAP
5.170096,5.2593994,8,Bag,UMAP
5.4272947,4.8467407,8,Bag,UMAP
10.246305,8.204236,3,Dress,UMAP
1.9653343,9.735767,9,Ankle boot,UMAP
1.0591135,9.7424345,7,Sneaker,UMAP
8.95277,5.0389795,0,T-shirt/top,UMAP
10.892361,1.2798439,1,Trouser,UMAP
8.802136,9.745639,2,Pullover,UMAP
8.053593,3.4649312,3,Dress,UMAP
8.158329,3.9122713,3,Dress,UMAP
7.600855,3.4433038,3,Dress,UMAP
1.7014977,8.101807,5,Sandal,UMAP
9.050257,8.908904,6,Shirt,UMAP
9.613006,5.961815,6,Shirt,UMAP
12.197625,0.66794443,1,Trouser,UMAP
7.6702275,4.3132205,6,Shirt,UMAP
10.6841135,4.988757,3,Dress,UMAP
6.984193,3.6125336,3,Dress,UMAP
4.28542,11.451627,5,Sandal,UMAP
7.5063596,4.799334,8,Bag,UMAP
9.29935,9.848297,4,Coat,UMAP
5.9040546,4.441197,8,Bag,UMAP
1.0541044,7.6723003,7,Sneaker,UMAP
8.669501,4.4318542,6,Shirt,UMAP
2.2895403,7.9319615,7,Sneaker,UMAP
9.392054,9.007228,2,Pullover,UMAP
10.243308,1.3172885,1,Trouser,UMAP
10.375811,1.1980394,1,Trouser,UMAP
7.6419935,2.9947624,3,Dress,UMAP
8.959115,8.517838,8,Bag,UMAP
9.418221,9.704611,6,Shirt,UMAP
8.424883,5.892998,0,T-shirt/top,UMAP
1.6932611,10.04169,9,Ankle boot,UMAP
2.349298,7.8780074,7,Sneaker,UMAP
4.1790442,11.53158,5,Sandal,UMAP
5.3796697,5.530053,8,Bag,UMAP
8.31417,8.617175,2,Pullover,UMAP
7.1831436,3.3021462,3,Dress,UMAP
3.6033187,9.652299,5,Sandal,UMAP
1.707387,10.261818,9,Ankle boot,UMAP
1.0962377,7.2022147,7,Sneaker,UMAP
8.756907,5.969164,0,T-shirt/top,UMAP
11.251135,2.474846,1,Trouser,UMAP
11.984736,2.0354035,1,Trouser,UMAP
2.717186,10.6692095,9,Ankle boot,UMAP
5.6217556,7.252277,8,Bag,UMAP
9.021811,6.768782,6,Shirt,UMAP
7.4650803,7.522084,0,T-shirt/top,UMAP
10.066225,4.8096247,0,T-shirt/top,UMAP
12.407776,1.9711925,1,Trouser,UMAP
7.9636564,8.664085,2,Pullover,UMAP
7.894987,9.62812,2,Pullover,UMAP
10.933281,8.100912,4,Coat,UMAP
10.58908,9.866499,4,Coat,UMAP
5.2719045,5.0827856,8,Bag,UMAP
11.470835,1.7500052,1,Trouser,UMAP
8.123498,10.832434,3,Dress,UMAP
1.0884267,9.935817,7,Sneaker,UMAP
9.774787,5.225546,3,Dress,UMAP
9.60451,8.674585,6,Shirt,UMAP
12.1394825,0.56119084,1,Trouser,UMAP
8.6703825,7.468302,0,T-shirt/top,UMAP
4.203027,11.224425,5,Sandal,UMAP
10.500995,5.9570546,0,T-shirt/top,UMAP
11.236887,0.86267793,1,Trouser,UMAP
0.9828686,6.830124,7,Sneaker,UMAP
10.463645,7.829672,3,Dress,UMAP
2.1044374,9.857682,9,Ankle boot,UMAP
7.7777033,3.6180303,8,Bag,UMAP
7.0034375,3.5356667,3,Dress,UMAP
2.814262,10.547743,9,Ankle boot,UMAP
8.567042,7.8366756,6,Shirt,UMAP
2.3723338,11.712595,9,Ankle boot,UMAP
4.255084,11.0915365,5,Sandal,UMAP
10.095684,10.488939,4,Coat,UMAP
0.5648355,7.289132,7,Sneaker,UMAP
7.246798,4.293904,0,T-shirt/top,UMAP
7.203054,3.9629703,3,Dress,UMAP
1.9152037,11.054691,9,Ankle boot,UMAP
0.73266596,7.2918935,7,Sneaker,UMAP
1.9295644,9.996675,9,Ankle boot,UMAP
9.821855,5.8963265,6,Shirt,UMAP
9.201792,11.751188,4,Coat,UMAP
3.446349,8.594977,5,Sandal,UMAP
6.231488,6.962831,6,Shirt,UMAP
8.403947,8.97314,2,Pullover,UMAP
12.244498,0.49102727,1,Trouser,UMAP
4.0747685,11.404213,5,Sandal,UMAP
7.9274774,3.8754947,3,Dress,UMAP
10.561931,10.424359,4,Coat,UMAP
11.797392,1.3955407,1,Trouser,UMAP
4.293748,11.24529,5,Sandal,UMAP
4.0791526,11.18749,5,Sandal,UMAP
2.2851484,8.545034,8,Bag,UMAP
5.262089,7.3716846,8,Bag,UMAP
2.0595253,10.055344,9,Ankle boot,UMAP
9.07084,10.97527,4,Coat,UMAP
2.340704,10.772081,9,Ankle boot,UMAP
3.5706341,8.576484,5,Sandal,UMAP
0.5840475,9.429202,7,Sneaker,UMAP
5.708829,7.8394237,8,Bag,UMAP
1.0201175,7.1371603,7,Sneaker,UMAP
11.608781,2.49487,1,Trouser,UMAP
8.539319,3.8627486,3,Dress,UMAP
12.426248,2.024898,1,Trouser,UMAP
8.881203,5.6950364,6,Shirt,UMAP
10.911003,1.2590083,1,Trouser,UMAP
9.363249,6.0023704,3,Dress,UMAP
11.008364,8.530673,3,Dress,UMAP
12.141473,2.1355572,1,Trouser,UMAP
10.819262,8.219939,3,Dress,UMAP
6.1872005,5.2912626,8,Bag,UMAP
2.3313246,10.214293,9,Ankle boot,UMAP
2.0668736,10.4892,9,Ankle boot,UMAP
10.323396,10.118586,4,Coat,UMAP
11.148334,1.2956415,1,Trouser,UMAP
9.117991,4.9485507,0,T-shirt/top,UMAP
6.228901,7.7637672,8,Bag,UMAP
7.636649,9.321557,6,Shirt,UMAP
8.792813,10.833388,2,Pullover,UMAP
9.0623,4.9695344,0,T-shirt/top,UMAP
1.2938724,8.043378,7,Sneaker,UMAP
1.4084705,10.401207,9,Ankle boot,UMAP
5.7356696,4.6230564,8,Bag,UMAP
8.964879,10.640877,2,Pullover,UMAP
2.4108117,8.738502,5,Sandal,UMAP
8.979019,10.5730295,4,Coat,UMAP
9.370907,5.3472934,6,Shirt,UMAP
7.7827396,4.1495566,3,Dress,UMAP
11.530245,2.1609106,1,Trouser,UMAP
1.0418872,7.3350735,7,Sneaker,UMAP
9.749745,9.716267,2,Pullover,UMAP
4.037862,11.290102,5,Sandal,UMAP
9.892075,10.48722,2,Pullover,UMAP
8.921746,9.388779,6,Shirt,UMAP
5.596809,5.2613907,8,Bag,UMAP
9.557593,11.509287,2,Pullover,UMAP
3.5066526,9.182091,5,Sandal,UMAP
8.963364,10.05263,2,Pullover,UMAP
8.150795,6.0079327,0,T-shirt/top,UMAP
2.5693798,9.096569,7,Sneaker,UMAP
12.209262,0.66971403,1,Trouser,UMAP
8.240178,9.21336,2,Pullover,UMAP
1.4565579,10.0500345,9,Ankle boot,UMAP
10.29006,7.687298,3,Dress,UMAP
8.872412,5.6066136,0,T-shirt/top,UMAP
11.692939,2.1297913,1,Trouser,UMAP
5.183989,7.627993,8,Bag,UMAP
8.829756,4.8070264,0,T-shirt/top,UMAP
5.678285,5.0831604,8,Bag,UMAP
3.4886014,8.51355,5,Sandal,UMAP
9.397214,9.835174,6,Shirt,UMAP
