component_1,component_2,label,class_name,method
4.287046,1.700988,1,Trouser,UMAP
6.557492,3.2843595,6,Shirt,UMAP
6.409294,5.238455,0,T-shirt/top,UMAP
3.2001781,3.4744103,2,Pullover,UMAP
2.2761664,7.8763967,3,Dress,UMAP
3.8996336,5.1188526,1,Trouser,UMAP
9.203654,3.8008525,3,Dress,UMAP
4.3417354,1.3805803,9,Ankle boot,UMAP
6.9929614,7.82768,5,Sandal,UMAP
1.4355508,4.2125015,8,Bag,UMAP
3.7742767,5.8833747,1,Trouser,UMAP
2.573941,7.4344974,1,Trouser,UMAP
0.8962211,4.0528316,4,Coat,UMAP
5.434445,7.165258,7,Sneaker,UMAP
3.6035364,7.9054894,6,Shirt,UMAP
3.6867905,6.9377103,3,Dress,UMAP
2.782197,4.8804073,0,T-shirt/top,UMAP
-0.17642406,6.112086,8,Bag,UMAP
4.7118464,9.067097,6,Shirt,UMAP
3.016069,0.23810571,3,Dress,UMAP
8.248317,1.7389293,6,Shirt,UMAP
7.5395107,5.102315,4,Coat,UMAP
3.3564765,5.9637947,4,Coat,UMAP
2.955163,6.406615,4,Coat,UMAP
0.9733692,5.428866,4,Coat,UMAP
1.6515961,0.7416851,2,Pullover,UMAP
5.2261105,1.921557,3,Dress,UMAP
4.234976,0.7089427,4,Coat,UMAP
8.154057,5.801046,9,Ankle boot,UMAP
8.037185,3.543547,8,Bag,UMAP
6.640193,4.0630417,6,Shirt,UMAP
2.6394444,7.5955954,0,T-shirt/top,UMAP
4.97705,7.931575,7,Sneaker,UMAP
0.6336401,2.0693083,9,Ankle boot,UMAP
4.7395024,0.50582534,5,Sandal,UMAP
0.81964016,6.335001,4,Coat,UMAP
4.256435,7.7717347,0,T-shirt/top,UMAP
3.4254766,0.7952121,2,Pullover,UMAP
2.303156,7.5965424,1,Trouser,UMAP
7.136131,1.01941,8,Bag,UMAP
1.7909483,5.810394,8,Bag,UMAP
1.8990941,5.672867,8,Bag,UMAP
7.174751,5.633434,0,T-shirt/top,UMAP
3.8496642,9.873483,5,Sandal,UMAP
1.8519968,5.6317058,2,Pullover,UMAP
2.711495,6.934526,8,Bag,UMAP
0.3372383,3.4348288,6,Shirt,UMAP
4.4030066,7.443148,7,Sneaker,UMAP
4.208881,9.233197,8,Bag,UMAP
2.8591456,2.2196803,3,Dress,UMAP
2.3690617,7.476224,9,Ankle boot,UMAP
9.220243,2.847283,6,Shirt,UMAP
7.9214764,2.0732334,1,Trouser,UMAP
5.320958,5.2058187,1,Trouser,UMAP
4.030606,2.0510387,3,Dress,UMAP
8.216536,4.2644167,1,Trouser,UMAP
0.8964946,6.420865,6,Shirt,UMAP
0.95573634,5.4236226,6,Shirt,UMAP
5.7468944,6.8989635,2,Pullover,UMAP
5.235992,0.17218426,2,Pullover,UMAP
4.8287,0.63871527,8,Bag,UMAP
1.6692047,0.502568,6,Shirt,UMAP
3.260601,-0.5360612,0,T-shirt/top,UMAP
9.098665,3.8995202,3,Dress,UMAP
7.626661,4.0919046,3,Dress,UMAP
2.2950659,8.289112,2,Pullover,UMAP
3.5227718,0.744279,3,Dress,UMAP
2.0030835,8.358774,9,Ankle boot,UMAP
5.198749,-0.096153885,4,Coat,UMAP
6.427932,6.9538083,0,T-shirt/top,UMAP
7.868523,5.8843474,6,Shirt,UMAP
6.693964,1.8317548,5,Sandal,UMAP
7.0599155,6.8342366,0,T-shirt/top,UMAP
7.7752395,4.9383583,4,Coat,UMAP
3.671056,9.135808,4,Coat,UMAP
8.164124,1.8093667,7,Sneaker,UMAP
3.1446035,0.17289573,9,Ankle boot,UMAP
5.3176713,1.1331458,2,Pullover,UMAP
4.641883,0.7347407,7,Sneaker,UMAP
1.675584,0.16819264,8,Bag,UMAP
2.0240088,1.488074,7,Sneaker,UMAP
5.8621483,4.7664423,1,Trouser,UMAP
3.3469934,5.0993176,4,Coat,UMAP
0.85971266,7.005242,6,Shirt,UMAP
4.860566,4.192592,5,Sandal,UMAP
2.2452736,5.7984204,1,Trouser,UMAP
1.8041673,2.3210237,9,Ankle boot,UMAP
3.004464,5.034019,5,Sandal,UMAP
2.4055037,8.172606,6,Shirt,UMAP
4.3168797,6.910929,0,T-shirt/top,UMAP
3.4415636,5.1999564,2,Pullover,UMAP
9.049395,2.219482,0,T-shirt/top,UMAP
5.000938,1.9442492,8,Bag,UMAP
4.4982514,7.8722024,4,Coat,UMAP
0.3162583,5.1440763,7,Sneaker,UMAP
6.509226,5.2575865,0,T-shirt/top,UMAP
6.3425417,4.2867756,0,T-shirt/top,UMAP
3.2930248,2.4273887,6,Shirt,UMAP
7.473384,5.818025,2,Pullover,UMAP
1.0869783,5.463042,4,Coat,UMAP
8.883105,2.9800882,3,Dress,UMAP
0.26679447,4.9156904,7,Sneaker,UMAP
4.647892,-0.11793847,3,Dress,UMAP
2.0429058,9.434147,4,Coat,UMAP
3.2300627,3.018032,2,Pullover,UMAP
4.9865675,-0.33821428,3,Dress,UMAP
6.084889,2.5437534,7,Sneaker,UMAP
1.3481008,4.3610597,4,Coat,UMAP
3.9009912,1.3950518,5,Sandal,UMAP
4.453093,0.34917924,7,Sneaker,UMAP
2.6920614,9.509319,5,Sandal,UMAP
2.6869328,4.61615,0,T-shirt/top,UMAP
3.2482078,7.360464,5,Sandal,UMAP
2.8312526,6.493813,6,Shirt,UMAP
7.707604,1.2930006,7,Sneaker,UMAP
0.6875142,5.1969137,1,Trouser,UMAP
7.592887,4.766673,8,Bag,UMAP
0.29962072,4.643777,9,Ankle boot,UMAP
4.2767787,1.2531389,1,Trouser,UMAP
6.761508,6.0111103,0,T-shirt/top,UMAP
6.94043,0.38556919,1,Trouser,UMAP
2.220866,4.3056045,7,Sneaker,UMAP
7.032085,0.4280115,8,Bag,UMAP
1.7247045,0.4296256,9,Ankle boot,UMAP
3.3377542,8.699989,6,Shirt,UMAP
3.135073,0.2242519,9,Ankle boot,UMAP
5.9724956,5.1590815,3,Dress,UMAP
5.9202905,5.3578615,0,T-shirt/top,UMAP
6.3741856,4.475999,6,Shirt,UMAP
7.0022044,3.1754122,4,Coat,UMAP
1.0797284,6.4048557,2,Pullover,UMAP
5.336677,1.0329307,7,Sneaker,UMAP
6.763984,3.4996285,7,Sneaker,UMAP
1.8102126,3.0549629,4,Coat,UMAP
8.240998,1.1320574,5,Sandal,UMAP
8.700698,1.9968938,2,Pullover,UMAP
2.2224185,2.617533,4,Coat,UMAP
3.415778,5.178782,4,Coat,UMAP
5.410799,0.049564853,6,Shirt,UMAP
4.0359716,2.4933264,7,Sneaker,UMAP
5.4781356,0.42226785,1,Trouser,UMAP
3.2950075,0.9037397,9,Ankle boot,UMAP
3.7258995,1.2637632,6,Shirt,UMAP
2.713349,8.704429,6,Shirt,UMAP
7.7905526,1.7690845,5,Sandal,UMAP
5.6121,5.326987,0,T-shirt/top,UMAP
4.7921076,6.419423,3,Dress,UMAP
6.3425336,7.061738,1,Trouser,UMAP
4.2128806,-0.6932778,0,T-shirt/top,UMAP
1.2320305,2.9491882,9,Ankle boot,UMAP
5.422883,4.1794653,0,T-shirt/top,UMAP
3.8598046,-0.23002064,3,Dress,UMAP
1.6407951,0.40654966,2,Pullover,UMAP
3.824274,8.920631,2,Pullover,UMAP
5.1932783,1.0302573,2,Pullover,UMAP
8.954618,4.9083443,9,Ankle boot,UMAP
3.6879542,9.417583,2,Pullover,UMAP
5.7411704,2.9283664,4,Coat,UMAP
1.3424222,7.036316,4,Coat,UMAP
3.8344202,7.0131946,9,Ankle boot,UMAP
4.511277,6.3241935,8,Bag,UMAP
6.4216027,5.2221303,6,Shirt,UMAP
1.5955073,2.6284094,7,Sneaker,UMAP
7.2807927,3.8355212,3,Dress,UMAP
9.280163,3.7300577,1,Trouser,UMAP
8.866071,2.8529828,1,Trouser,UMAP
5.5668755,0.1385767,6,Shirt,UMAP
8.687971,2.0428402,3,Dress,UMAP
8.110562,1.4473908,7,Sneaker,UMAP
5.707424,2.436647,4,Coat,UMAP
9.008009,4.345406,4,Coat,UMAP
8.680637,2.1505363,2,Pullover,UMAP
5.9187756,1.6291949,7,Sneaker,UMAP
2.5137496,9.305694,3,Dress,UMAP
9.138473,4.572257,9,Ankle boot,UMAP
5.10112,2.0814424,5,Sandal,UMAP
3.1997406,3.7423756,5,Sandal,UMAP
3.9474063,-0.6291473,9,Ankle boot,UMAP
1.6028643,8.774372,6,Shirt,UMAP
1.5652684,1.7536639,9,Ankle boot,UMAP
6.440386,3.227551,2,Pullover,UMAP
6.95297,5.524137,3,Dress,UMAP
4.2149606,8.86449,2,Pullover,UMAP
7.119601,6.878112,2,Pullover,UMAP
1.3655294,2.453091,8,Bag,UMAP
2.181098,1.534226,6,Shirt,UMAP
1.4638742,7.349695,4,Coat,UMAP
7.644523,4.494169,7,Sneaker,UMAP
3.9881418,7.986853,9,Ankle boot,UMAP
4.566508,6.617266,8,Bag,UMAP
1.6137669,0.17586422,6,Shirt,UMAP
3.3680253,3.3874032,7,Sneaker,UMAP
0.35649636,4.90468,5,Sandal,UMAP
0.44381225,2.4487753,9,Ankle boot,UMAP
3.586814,1.2977873,2,Pullover,UMAP
1.4298277,2.1009111,8,Bag,UMAP
8.649345,4.8115425,1,Trouser,UMAP
2.6713412,8.189188,9,Ankle boot,UMAP
5.9016,4.508646,4,Coat,UMAP
9.491849,3.4523497,9,Ankle boot,UMAP
6.335502,5.130936,9,Ankle boot,UMAP
2.3305838,5.644796,6,Shirt,UMAP
3.0241036,2.2253191,0,T-shirt/top,UMAP
4.6561007,0.2954256,5,Sandal,UMAP
5.733306,4.9332275,0,T-shirt/top,UMAP
9.239669,2.2437057,8,Bag,UMAP
3.273554,8.925198,6,Shirt,UMAP
3.7189834,5.331639,8,Bag,UMAP
1.4745203,4.6654744,1,Trouser,UMAP
4.686307,9.316353,4,Coat,UMAP
0.6736273,5.4226513,4,Coat,UMAP
6.5928802,2.0906146,7,Sneaker,UMAP
2.83379,7.926027,3,Dress,UMAP
2.0124972,6.6716676,3,Dress,UMAP
6.876238,7.8799863,2,Pullover,UMAP
4.308521,6.3621216,3,Dress,UMAP
8.577537,3.3005805,1,Trouser,UMAP
3.0950365,2.2118537,0,T-shirt/top,UMAP
8.754393,3.3512456,4,Coat,UMAP
6.0969224,0.20287722,4,Coat,UMAP
9.427779,3.1247053,9,Ankle boot,UMAP
5.8122773,7.626485,6,Shirt,UMAP
2.802635,4.369468,0,T-shirt/top,UMAP
4.029966,6.6101985,9,Ankle boot,UMAP
8.133853,4.576612,8,Bag,UMAP
5.6625037,2.7569456,8,Bag,UMAP
3.2783184,7.7861953,3,Dress,UMAP
0.24356747,3.6164224,9,Ankle boot,UMAP
3.7453592,0.85506,7,Sneaker,UMAP
8.025892,4.1345367,0,T-shirt/top,UMAP
1.476265,1.2431579,1,Trouser,UMAP
7.2636843,5.3359118,2,Pullover,UMAP
4.805219,0.10774749,3,Dress,UMAP
7.371362,5.154653,3,Dress,UMAP
8.04054,4.5791664,3,Dress,UMAP
2.2315862,5.2763805,5,Sandal,UMAP
1.387643,0.6548049,6,Shirt,UMAP
5.412947,3.4366155,6,Shirt,UMAP
6.0999637,7.1548758,1,Trouser,UMAP
9.416929,4.161463,6,Shirt,UMAP
3.404575,3.659455,3,Dress,UMAP
2.1363578,9.518563,3,Dress,UMAP
8.613021,5.231009,5,Sandal,UMAP
5.525038,0.08354219,8,Bag,UMAP
3.978452,8.109355,4,Coat,UMAP
5.7717853,4.241346,8,Bag,UMAP
3.2153268,3.4995415,7,Sneaker,UMAP
9.434305,4.650211,6,Shirt,UMAP
1.1300551,6.641369,7,Sneaker,UMAP
8.2873335,4.3612304,2,Pullover,UMAP
7.0108395,0.3900158,1,Trouser,UMAP
3.261279,-0.6425471,1,Trouser,UMAP
3.9309342,-0.576849,3,Dress,UMAP
5.220787,3.4415352,8,Bag,UMAP
2.831446,6.293001,6,Shirt,UMAP
3.484616,1.1053622,0,T-shirt/top,UMAP
1.8705992,9.094085,9,Ankle boot,UMAP
0.5381078,4.9601126,7,Sneaker,UMAP
8.383064,4.5578976,5,Sandal,UMAP
2.81617,0.3136082,8,Bag,UMAP
3.3905053,9.142422,2,Pullover,UMAP
8.65818,2.245646,3,Dress,UMAP
2.639187,0.53137565,5,Sandal,UMAP
2.6485794,4.1013417,9,Ankle boot,UMAP
7.657831,4.0923324,7,Sneaker,UMAP
2.7952197,1.752233,0,T-shirt/top,UMAP
4.7172837,8.80793,1,Trouser,UMAP
7.5261183,3.1362607,1,Trouser,UMAP
6.829553,4.488129,9,Ankle boot,UMAP
2.394306,6.8995547,8,Bag,UMAP
5.7765393,6.8934426,6,Shirt,UMAP
3.4695485,8.180783,0,T-shirt/top,UMAP
6.178699,5.9577856,0,T-shirt/top,UMAP
8.082662,1.4240716,1,Trouser,UMAP
4.346468,1.2983832,2,Pullover,UMAP
1.7618196,1.739216,2,Pullover,UMAP
7.8883476,2.1998248,4,Coat,UMAP
6.796245,2.6320355,4,Coat,UMAP
4.124221,2.6160192,8,Bag,UMAP
4.157149,1.7704501,1,Trouser,UMAP
4.547271,7.146416,3,Dress,UMAP
4.6763515,7.2691255,7,Sneaker,UMAP
5.869207,5.3202453,3,Dress,UMAP
3.0331376,8.455328,6,Shirt,UMAP
6.894116,7.2589746,1,Trouser,UMAP
3.4408581,7.980735,0,T-shirt/top,UMAP
4.309679,1.2217227,5,Sandal,UMAP
2.9857283,4.2360835,0,T-shirt/top,UMAP
1.8372675,0.4882703,1,Trouser,UMAP
8.813987,4.1338,7,Sneaker,UMAP
2.8270493,6.8910108,3,Dress,UMAP
0.31232056,4.548464,9,Ankle boot,UMAP
6.2880425,0.29968607,8,Bag,UMAP
2.0738487,9.53143,3,Dress,UMAP
4.226732,4.0731115,9,Ankle boot,UMAP
3.9100592,8.8741455,6,Shirt,UMAP
7.6176276,5.4864535,9,Ankle boot,UMAP
8.341225,5.27441,5,Sandal,UMAP
4.474694,6.3024516,4,Coat,UMAP
7.660186,1.9062929,7,Sneaker,UMAP
4.2940044,-0.71288913,0,T-shirt/top,UMAP
3.4083173,0.10472159,3,Dress,UMAP
2.1996186,1.2799419,9,Ankle boot,UMAP
7.960421,2.080542,7,Sneaker,UMAP
0.8213356,2.6179078,9,Ankle boot,UMAP
5.1642356,2.6601443,6,Shirt,UMAP
3.378496,5.152519,4,Coat,UMAP
3.8586884,2.4592772,5,Sandal,UMAP
5.461555,6.67126,6,Shirt,UMAP
6.0348535,0.19175114,2,Pullover,UMAP
7.606103,5.345728,1,Trouser,UMAP
7.9942064,5.839162,5,Sandal,UMAP
3.6168761,0.61718035,3,Dress,UMAP
6.4879746,3.2717066,4,Coat,UMAP
3.6381924,8.845655,1,Trouser,UMAP
5.3210926,1.0212321,5,Sandal,UMAP
8.307596,4.431931,5,Sandal,UMAP
0.43476582,6.337826,8,Bag,UMAP
1.92729,4.2149835,8,Bag,UMAP
1.538691,1.6157733,9,Ankle boot,UMAP
4.3739724,4.7749104,4,Coat,UMAP
7.4262137,4.40988,9,Ankle boot,UMAP
5.999816,2.6148841,5,Sandal,UMAP
5.074797,7.563321,7,Sneaker,UMAP
1.4308167,2.6949017,8,Bag,UMAP
4.196532,3.7386916,7,Sneaker,UMAP
2.7392554,9.396394,1,Trouser,UMAP
4.2093754,1.8593872,3,Dress,UMAP
8.211199,1.3621726,1,Trouser,UMAP
6.0071096,6.985687,6,Shirt,UMAP
3.5388386,3.262127,1,Trouser,UMAP
1.6292559,1.8822669,3,Dress,UMAP
1.3112255,3.1332982,3,Dress,UMAP
8.941072,3.3900986,1,Trouser,UMAP
1.922496,5.0960274,3,Dress,UMAP
5.471098,4.6482444,8,Bag,UMAP
1.1928316,0.94239575,9,Ankle boot,UMAP
4.043657,6.305509,9,Ankle boot,UMAP
0.798761,6.902518,4,Coat,UMAP
2.6180046,0.78156984,1,Trouser,UMAP
4.2940307,9.644726,0,T-shirt/top,UMAP
4.492778,7.618461,8,Bag,UMAP
3.255956,-0.70705026,6,Shirt,UMAP
4.60304,4.5451827,2,Pullover,UMAP
4.675087,1.3383076,0,T-shirt/top,UMAP
4.2888746,4.00355,7,Sneaker,UMAP
1.6528196,1.5574948,9,Ankle boot,UMAP
9.066664,2.1607454,8,Bag,UMAP
4.107042,6.1414676,2,Pullover,UMAP
3.6658762,4.5466166,5,Sandal,UMAP
4.6651587,6.323623,4,Coat,UMAP
5.591203,3.233698,6,Shirt,UMAP
3.9961479,9.806608,3,Dress,UMAP
6.8579016,4.563625,1,Trouser,UMAP
6.769061,1.3366884,7,Sneaker,UMAP
1.9486088,9.374015,2,Pullover,UMAP
7.1957583,5.927077,5,Sandal,UMAP
6.066739,2.0947092,2,Pullover,UMAP
2.0139456,5.5212502,6,Shirt,UMAP
4.48399,9.736166,8,Bag,UMAP
4.3457217,3.9266257,2,Pullover,UMAP
2.7134588,6.956704,5,Sandal,UMAP
6.1658044,2.5226924,2,Pullover,UMAP
