component_1,component_2,label,class_name,method
4.4431973,4.018014,8,Bag,UMAP
-1.1011869,1.6206495,4,Coat,UMAP
-3.0152745,1.3398064,0,T-shirt/top,UMAP
3.957013,3.9304087,8,Bag,UMAP
12.945,5.5779176,7,Sneaker,UMAP
-3.212867,2.168075,0,T-shirt/top,UMAP
-2.8103256,6.8128214,1,Trouser,UMAP
-1.9962605,2.7821229,0,T-shirt/top,UMAP
0.20151804,-1.6585343,4,Coat,UMAP
0.6141511,-2.1034012,2,Pullover,UMAP
-4.468247,1.5437024,0,T-shirt/top,UMAP
12.356543,3.9769645,5,Sandal,UMAP
4.400475,3.842491,8,Bag,UMAP
1.8618332,-0.0055497396,2,Pullover,UMAP
-3.1814883,4.0376706,3,Dress,UMAP
0.6698761,0.309116,3,Dress,UMAP
11.89399,5.0568986,5,Sandal,UMAP
-1.963512,7.98462,1,Trouser,UMAP
13.921217,5.3444448,7,Sneaker,UMAP
13.619717,0.5199317,9,Ankle boot,UMAP
-1.7680789,5.2136497,3,Dress,UMAP
-3.5629525,1.4007274,0,T-shirt/top,UMAP
13.644996,0.6426805,9,Ankle boot,UMAP
11.932566,1.3910418,5,Sandal,UMAP
-4.18265,1.5954152,0,T-shirt/top,UMAP
-2.6096697,4.3111835,3,Dress,UMAP
14.170561,2.4248192,9,Ankle boot,UMAP
0.16351098,-0.78383565,4,Coat,UMAP
14.085323,1.4125007,9,Ankle boot,UMAP
-3.8738515,0.91044307,0,T-shirt/top,UMAP
1.0900084,-0.459665,6,Shirt,UMAP
-3.2605898,1.0336347,0,T-shirt/top,UMAP
-1.5833654,3.726725,3,Dress,UMAP
5.052084,1.6524365,8,Bag,UMAP
-2.1485226,2.236886,0,T-shirt/top,UMAP
-2.2108085,2.1261835,0,T-shirt/top,UMAP
12.549815,1.6940241,5,Sandal,UMAP
-0.8138944,1.4398532,3,Dress,UMAP
-1.9898534,7.1696897,1,Trouser,UMAP
-0.07067743,0.01559804,6,Shirt,UMAP
-4.4210973,1.708012,0,T-shirt/top,UMAP
1.1723776,-2.6712286,2,Pullover,UMAP
-0.5817687,0.731185,3,Dress,UMAP
-1.4537737,7.6914105,1,Trouser,UMAP
-2.0911086,4.36919,3,Dress,UMAP
14.457874,1.5201895,9,Ankle boot,UMAP
11.967278,1.3355688,5,Sandal,UMAP
5.281507,1.8277214,8,Bag,UMAP
-1.9057529,7.824229,1,Trouser,UMAP
-2.6524656,6.4443417,1,Trouser,UMAP
0.72447044,-2.3856218,4,Coat,UMAP
14.798704,3.3773856,7,Sneaker,UMAP
2.2086995,0.672915,6,Shirt,UMAP
-0.07492672,0.8923174,3,Dress,UMAP
-3.284051,1.3854821,0,T-shirt/top,UMAP
4.69178,3.1041927,8,Bag,UMAP
-0.024962962,0.6536979,6,Shirt,UMAP
-1.4863803,3.8548627,3,Dress,UMAP
-2.3340774,3.0267556,6,Shirt,UMAP
0.07294443,0.17074913,4,Coat,UMAP
0.3799839,-2.1281548,4,Coat,UMAP
-0.0377363,-1.9689001,4,Coat,UMAP
-0.21413456,-2.0436244,4,Coat,UMAP
2.033171,-1.6927185,2,Pullover,UMAP
-1.9979014,4.7042584,3,Dress,UMAP
0.9178131,-0.17281057,4,Coat,UMAP
13.7695465,0.5460065,9,Ankle boot,UMAP
4.328501,4.086803,8,Bag,UMAP
0.5271171,-0.23988394,6,Shirt,UMAP
1.0020401,0.8912423,0,T-shirt/top,UMAP
14.784945,3.4762793,7,Sneaker,UMAP
14.494854,2.3737788,9,Ankle boot,UMAP
12.083293,4.8141594,5,Sandal,UMAP
0.2593891,-2.1912825,4,Coat,UMAP
-4.2185073,2.0889645,0,T-shirt/top,UMAP
2.00769,-0.86553997,2,Pullover,UMAP
-2.5696669,6.8283167,1,Trouser,UMAP
3.469833,4.0680084,8,Bag,UMAP
4.975909,1.3005369,8,Bag,UMAP
5.076343,1.3443177,8,Bag,UMAP
-4.080839,2.1576238,0,T-shirt/top,UMAP
12.427047,1.8635736,5,Sandal,UMAP
1.0612859,-3.0132992,2,Pullover,UMAP
4.7714057,1.2440686,8,Bag,UMAP
0.8748358,-3.109784,6,Shirt,UMAP
14.347376,3.8121543,7,Sneaker,UMAP
4.5015254,4.0575914,8,Bag,UMAP
-1.3150367,6.890947,3,Dress,UMAP
13.773493,1.8531455,9,Ankle boot,UMAP
-2.2101035,3.4102266,6,Shirt,UMAP
-1.9572158,6.696152,1,Trouser,UMAP
-1.5188287,7.669784,1,Trouser,UMAP
-1.9245518,3.9197807,3,Dress,UMAP
-1.8768744,7.86987,1,Trouser,UMAP
-0.019183949,-1.6383303,6,Shirt,UMAP
0.6848404,-2.8929105,6,Shirt,UMAP
2.0123162,-0.59454745,2,Pullover,UMAP
1.5538774,-0.72905326,2,Pullover,UMAP
4.3718596,3.6442845,8,Bag,UMAP
0.8548446,-0.52484304,6,Shirt,UMAP
-1.9262009,2.6013703,0,T-shirt/top,UMAP
-2.242333,4.4203973,3,Dress,UMAP
-1.9540024,4.02746,3,Dress,UMAP
2.162629,-1.0812448,2,Pullover,UMAP
-1.8129656,3.768764,3,Dress,UMAP
14.20782,1.8260225,9,Ankle boot,UMAP
0.59838,-0.3096153,4,Coat,UMAP
-3.89202,2.2230322,0,T-shirt/top,UMAP
-3.5306537,2.485804,6,Shirt,UMAP
11.840965,5.3173366,5,Sandal,UMAP
-3.874313,2.2353206,0,T-shirt/top,UMAP
-0.3566613,-0.10797212,4,Coat,UMAP
0.61859995,-0.77338666,4,Coat,UMAP
12.8623295,6.2581525,7,Sneaker,UMAP
13.999625,1.9189526,9,Ankle boot,UMAP
0.27714783,-0.14367568,2,Pullover,UMAP
13.615931,5.883144,7,Sneaker,UMAP
4.5178165,3.70817,8,Bag,UMAP
14.327522,3.3335865,7,Sneaker,UMAP
-2.0191069,7.2905393,1,Trouser,UMAP
1.0693154,-3.0056517,4,Coat,UMAP
-0.05155699,-0.96986467,6,Shirt,UMAP
12.132954,4.689632,5,Sandal,UMAP
-1.6478307,7.346095,1,Trouser,UMAP
14.272369,2.908016,9,Ankle boot,UMAP
12.40684,4.6276364,5,Sandal,UMAP
0.62076795,-0.78726345,6,Shirt,UMAP
-2.9295485,1.5192682,0,T-shirt/top,UMAP
1.0373743,-3.0925689,2,Pullover,UMAP
-2.4397876,3.0911696,0,T-shirt/top,UMAP
12.600046,5.484655,8,Bag,UMAP
0.8990676,-2.195321,4,Coat,UMAP
13.947513,4.980215,7,Sneaker,UMAP
-4.341932,2.0572445,0,T-shirt/top,UMAP
-4.137185,2.4156466,0,T-shirt/top,UMAP
-2.6622436,0.9508889,6,Shirt,UMAP
-0.15065803,0.08197071,2,Pullover,UMAP
0.23893745,-1.8410901,4,Coat,UMAP
-2.1960385,4.782918,3,Dress,UMAP
13.980908,5.0070004,7,Sneaker,UMAP
-1.6482693,5.1165123,3,Dress,UMAP
-0.14530863,-1.1611995,4,Coat,UMAP
1.2869776,-2.5480137,2,Pullover,UMAP
-1.6084001,4.926615,3,Dress,UMAP
12.99199,6.063392,7,Sneaker,UMAP
0.91791624,-2.6988432,4,Coat,UMAP
12.225941,1.4872429,5,Sandal,UMAP
13.574514,5.034967,7,Sneaker,UMAP
12.592032,1.7188622,5,Sandal,UMAP
-4.0517573,1.5704509,0,T-shirt/top,UMAP
14.022171,2.6958642,5,Sandal,UMAP
0.42578086,-0.8466879,6,Shirt,UMAP
13.020737,6.429752,7,Sneaker,UMAP
-0.93634367,7.09001,1,Trouser,UMAP
4.445907,3.905532,8,Bag,UMAP
14.235219,2.3897054,9,Ankle boot,UMAP
-1.8246953,8.035632,1,Trouser,UMAP
-3.6128104,2.2306504,0,T-shirt/top,UMAP
-0.72971725,6.8922215,1,Trouser,UMAP
13.992105,5.268339,7,Sneaker,UMAP
-1.0142102,2.1668596,8,Bag,UMAP
14.190049,2.044903,9,Ankle boot,UMAP
0.7376904,-0.8490246,6,Shirt,UMAP
13.911199,1.9670088,9,Ankle boot,UMAP
-3.1290853,3.9537158,3,Dress,UMAP
-4.2857246,2.192076,0,T-shirt/top,UMAP
0.33440018,-0.38156328,6,Shirt,UMAP
-0.3514018,-1.8370876,4,Coat,UMAP
0.5543967,-2.724025,2,Pullover,UMAP
13.042859,5.5136805,7,Sneaker,UMAP
13.157846,5.672413,7,Sneaker,UMAP
1.0380112,-2.8354504,4,Coat,UMAP
11.446392,5.9620132,5,Sandal,UMAP
-0.5149034,-1.4418254,2,Pullover,UMAP
1.1176805,-2.312497,4,Coat,UMAP
1.1697514,-3.1545348,4,Coat,UMAP
0.9586239,-0.27525944,6,Shirt,UMAP
13.730288,5.6321316,7,Sneaker,UMAP
-1.3636187,6.9378185,1,Trouser,UMAP
14.455684,1.6908911,9,Ankle boot,UMAP
1.3325449,0.5789463,6,Shirt,UMAP
1.7859529,0.026217842,6,Shirt,UMAP
11.581362,5.7323365,5,Sandal,UMAP
-4.187392,1.9215175,0,T-shirt/top,UMAP
-1.2444147,1.6273459,3,Dress,UMAP
-1.9092181,8.155184,1,Trouser,UMAP
-1.9140198,3.595487,0,T-shirt/top,UMAP
14.338546,2.537857,9,Ankle boot,UMAP
-4.1952662,1.6958414,0,T-shirt/top,UMAP
-1.690508,4.664698,3,Dress,UMAP
1.9158262,-1.2863321,2,Pullover,UMAP
2.2210927,-0.21934605,2,Pullover,UMAP
1.0831418,0.013489497,2,Pullover,UMAP
13.781352,0.5407908,9,Ankle boot,UMAP
2.1871514,-0.23879302,2,Pullover,UMAP
-0.36408257,0.6559857,4,Coat,UMAP
0.11933748,-2.0921974,4,Coat,UMAP
14.448331,1.9560273,9,Ankle boot,UMAP
4.265503,1.5750179,8,Bag,UMAP
-1.1787076,1.4375908,6,Shirt,UMAP
14.069479,5.070901,7,Sneaker,UMAP
-2.1649926,4.3354564,3,Dress,UMAP
-1.8666264,7.8062863,1,Trouser,UMAP
-2.0995767,6.6947374,1,Trouser,UMAP
-2.2584178,2.284128,6,Shirt,UMAP
-2.227719,4.737817,3,Dress,UMAP
13.0681925,6.4366097,7,Sneaker,UMAP
-0.3512547,0.49048495,4,Coat,UMAP
-0.73066664,1.6137047,4,Coat,UMAP
-0.5638948,-1.6604167,2,Pullover,UMAP
13.805964,5.5925555,7,Sneaker,UMAP
-2.0571876,4.2285542,3,Dress,UMAP
13.825602,0.55912834,9,Ankle boot,UMAP
11.945698,5.018294,5,Sandal,UMAP
12.727476,4.6409855,5,Sandal,UMAP
13.7879305,2.2707534,9,Ankle boot,UMAP
-0.012350909,-0.93348354,6,Shirt,UMAP
14.352763,2.6143732,9,Ankle boot,UMAP
1.0963529,-1.8410032,2,Pullover,UMAP
-2.714542,4.24019,3,Dress,UMAP
1.9719853,-0.85073966,2,Pullover,UMAP
2.0870745,-0.04891561,2,Pullover,UMAP
4.5253787,1.6546177,8,Bag,UMAP
2.1190627,-1.6468484,6,Shirt,UMAP
0.2419177,-1.9905106,4,Coat,UMAP
13.116915,5.4667263,7,Sneaker,UMAP
14.211452,1.3692803,9,Ankle boot,UMAP
4.3263254,1.3854188,8,Bag,UMAP
0.47680673,0.5649115,6,Shirt,UMAP
13.973601,5.650816,7,Sneaker,UMAP
12.664315,4.8397603,5,Sandal,UMAP
14.127922,2.2888455,9,Ankle boot,UMAP
2.1388383,-0.948607,2,Pullover,UMAP
4.2269816,1.4610115,8,Bag,UMAP
-2.21936,7.144357,1,Trouser,UMAP
14.247733,1.7954166,9,Ankle boot,UMAP
-0.15053003,1.1786631,4,Coat,UMAP
14.313355,1.1132491,9,Ankle boot,UMAP
13.095035,1.239989,9,Ankle boot,UMAP
0.7181721,-0.5942133,6,Shirt,UMAP
-3.5921204,1.0333241,0,T-shirt/top,UMAP
12.558778,4.9529862,5,Sandal,UMAP
-3.9660673,1.8353947,0,T-shirt/top,UMAP
3.513094,3.9810386,8,Bag,UMAP
1.6659988,0.080902204,6,Shirt,UMAP
4.837174,1.3587875,8,Bag,UMAP
-1.0987842,7.521523,1,Trouser,UMAP
-0.3706356,0.16361532,4,Coat,UMAP
-0.360767,-1.9407794,4,Coat,UMAP
13.121553,6.389282,7,Sneaker,UMAP
-0.51627225,0.6277695,3,Dress,UMAP
-0.61844563,0.979029,3,Dress,UMAP
2.174996,0.3560715,2,Pullover,UMAP
-2.0447285,3.6286194,3,Dress,UMAP
-2.0798206,6.615644,1,Trouser,UMAP
-3.3754177,1.0508783,0,T-shirt/top,UMAP
-0.6218182,0.5339409,4,Coat,UMAP
-1.4533072,2.4985673,4,Coat,UMAP
13.820712,0.5246629,9,Ankle boot,UMAP
1.7296212,0.7521962,6,Shirt,UMAP
-4.545962,1.7702516,0,T-shirt/top,UMAP
14.273321,1.858154,9,Ankle boot,UMAP
4.193904,3.947998,8,Bag,UMAP
4.1726584,4.3340087,8,Bag,UMAP
-0.22883949,1.2274224,3,Dress,UMAP
14.135897,2.8544662,9,Ankle boot,UMAP
14.710712,3.2399025,7,Sneaker,UMAP
-3.6883497,2.7855582,0,T-shirt/top,UMAP
-1.2094402,6.885942,1,Trouser,UMAP
0.7708395,-0.4546155,2,Pullover,UMAP
-1.5733602,4.600523,3,Dress,UMAP
-2.6222415,4.2869115,3,Dress,UMAP
-2.2409163,4.2585535,3,Dress,UMAP
13.621362,4.960147,5,Sandal,UMAP
1.0266428,-0.6726967,6,Shirt,UMAP
-3.6918805,1.1657785,6,Shirt,UMAP
-1.9071065,8.117473,1,Trouser,UMAP
-2.4860284,3.216541,6,Shirt,UMAP
-1.8921808,5.816817,3,Dress,UMAP
-2.263979,4.4459367,3,Dress,UMAP
12.169239,1.1217636,5,Sandal,UMAP
3.7774456,3.8177943,8,Bag,UMAP
1.432076,-1.5680584,4,Coat,UMAP
4.046336,4.461758,8,Bag,UMAP
14.019052,5.761818,7,Sneaker,UMAP
-3.274571,2.7006547,6,Shirt,UMAP
13.692804,5.149769,7,Sneaker,UMAP
0.15248312,-0.27325845,2,Pullover,UMAP
-0.6702364,6.832599,1,Trouser,UMAP
-0.86349607,6.9278054,1,Trouser,UMAP
-1.691418,4.8096476,3,Dress,UMAP
4.4378767,2.2933712,8,Bag,UMAP
0.30025393,-0.92693365,6,Shirt,UMAP
-3.0550299,1.8938206,0,T-shirt/top,UMAP
13.963148,2.33623,9,Ankle boot,UMAP
13.851084,5.1548414,7,Sneaker,UMAP
13.044168,0.7380197,5,Sandal,UMAP
4.550133,3.309476,8,Bag,UMAP
2.08964,-0.4290067,2,Pullover,UMAP
-2.0301418,4.512191,3,Dress,UMAP
12.320154,3.7704206,5,Sandal,UMAP
14.423126,2.3956137,9,Ankle boot,UMAP
12.787239,5.6199417,7,Sneaker,UMAP
-2.9949691,1.3617338,0,T-shirt/top,UMAP
-2.725978,6.985629,1,Trouser,UMAP
-1.966496,6.993622,1,Trouser,UMAP
13.498832,1.4625746,9,Ankle boot,UMAP
4.827372,1.2305769,8,Bag,UMAP
-3.3464637,1.223027,6,Shirt,UMAP
2.9980857,0.25698942,0,T-shirt/top,UMAP
-4.0238724,1.729823,0,T-shirt/top,UMAP
-1.9152029,6.648225,1,Trouser,UMAP
2.1473117,-0.80939895,2,Pullover,UMAP
1.5585296,-1.0615213,2,Pullover,UMAP
-0.15969172,1.0798444,4,Coat,UMAP
-0.5308973,-1.6956773,4,Coat,UMAP
4.835599,2.0216575,8,Bag,UMAP
-2.0004516,7.1105847,1,Trouser,UMAP
4.485457,1.912388,3,Dress,UMAP
14.631404,3.2505748,7,Sneaker,UMAP
-3.1566489,4.03525,3,Dress,UMAP
1.6093401,-1.1384586,6,Shirt,UMAP
-1.8502147,8.090125,1,Trouser,UMAP
1.2044169,0.9633364,0,T-shirt/top,UMAP
11.921149,1.3294396,5,Sandal,UMAP
-4.403113,1.2780291,0,T-shirt/top,UMAP
-1.4686644,6.945536,1,Trouser,UMAP
12.777563,6.25973,7,Sneaker,UMAP
-0.52668524,1.2326314,3,Dress,UMAP
14.326438,2.7459884,9,Ankle boot,UMAP
-1.5879657,3.933361,8,Bag,UMAP
-2.2780852,4.525019,3,Dress,UMAP
13.491114,1.6449553,9,Ankle boot,UMAP
1.4997976,0.24369092,6,Shirt,UMAP
13.982035,0.7530751,9,Ankle boot,UMAP
12.087809,1.3961153,5,Sandal,UMAP
0.10711748,-1.5749663,4,Coat,UMAP
13.103003,6.448438,7,Sneaker,UMAP
-1.8079427,3.8538995,0,T-shirt/top,UMAP
-1.6812195,3.8780365,3,Dress,UMAP
14.610093,1.8161775,9,Ankle boot,UMAP
12.93996,6.1546917,7,Sneaker,UMAP
14.198901,2.5424507,9,Ankle boot,UMAP
-3.4151025,0.8865739,6,Shirt,UMAP
1.0779699,-3.1200953,4,Coat,UMAP
12.334162,4.6591053,5,Sandal,UMAP
4.6824245,1.2575532,6,Shirt,UMAP
0.52626735,0.03844422,2,Pullover,UMAP
-1.838741,8.032218,1,Trouser,UMAP
12.067235,1.2711438,5,Sandal,UMAP
-1.666156,3.8171911,3,Dress,UMAP
-0.31822327,-1.878049,4,Coat,UMAP
-2.1241698,7.0654445,1,Trouser,UMAP
11.94298,1.3203034,5,Sandal,UMAP
12.446916,1.1902536,5,Sandal,UMAP
4.7620263,3.0210464,8,Bag,UMAP
5.2019544,1.4355916,8,Bag,UMAP
14.1068125,2.5163565,9,Ankle boot,UMAP
1.1386756,-2.3861065,4,Coat,UMAP
14.083825,1.5690726,9,Ankle boot,UMAP
12.261216,4.6505337,5,Sandal,UMAP
14.791855,3.5103574,7,Sneaker,UMAP
4.5977435,1.5952569,8,Bag,UMAP
12.9775915,5.932273,7,Sneaker,UMAP
-2.742376,6.8729277,1,Trouser,UMAP
-2.1863434,3.825319,3,Dress,UMAP
-1.8204024,6.1739826,1,Trouser,UMAP
-3.2672555,2.0067575,6,Shirt,UMAP
-1.1831721,7.0888357,1,Trouser,UMAP
-1.5305879,1.9904782,3,Dress,UMAP
-0.9455861,1.6023667,3,Dress,UMAP
-2.1432185,6.7921066,1,Trouser,UMAP
-0.9515487,1.7812365,3,Dress,UMAP
3.8930151,4.1843133,8,Bag,UMAP
14.134661,2.12809,9,Ankle boot,UMAP
14.208203,1.8937794,9,Ankle boot,UMAP
0.2009465,-1.9695721,4,Coat,UMAP
-1.4667784,6.884092,1,Trouser,UMAP
-3.731029,2.6485865,0,T-shirt/top,UMAP
4.0205355,1.3069786,8,Bag,UMAP
1.1907469,-0.51723295,6,Shirt,UMAP
1.9034573,-2.522406,2,Pullover,UMAP
