component_1,component_2,label,class_name,method
-1.1098037,0.73930955,7,Sneaker,PCA
-1.3159065,0.39392874,6,Shirt,PCA
-0.46196848,-0.32623488,3,Dress,PCA
-0.36114085,0.4483766,9,Ankle boot,PCA
0.59480137,-1.0265762,8,Bag,PCA
-0.27566022,0.11501375,4,Coat,PCA
-0.62474793,-0.17029461,6,Shirt,PCA
-0.4538091,0.2802773,5,Sandal,PCA
0.9982869,0.036534943,2,Pullover,PCA
-0.8930857,0.7194626,8,Bag,PCA
1.7042886,-1.0321273,7,Sneaker,PCA
-0.08539599,0.9999139,3,Dress,PCA
1.0280755,-1.3211424,2,Pullover,PCA
2.1785665,-0.18607697,7,Sneaker,PCA
-1.8030328,-0.19785573,0,T-shirt/top,PCA
0.6344635,0.38859,2,Pullover,PCA
0.05480723,0.6154087,7,Sneaker,PCA
-1.7988058,1.7789499,4,Coat,PCA
0.35859478,1.0246536,0,T-shirt/top,PCA
-0.1776804,-0.47564623,5,Sandal,PCA
-0.92200476,-1.0138872,8,Bag,PCA
-0.7789529,-0.47291008,1,Trouser,PCA
0.570372,1.7603667,5,Sandal,PCA
0.41435838,-1.7882057,0,T-shirt/top,PCA
0.16838546,-2.368805,3,Dress,PCA
1.9148781,1.5714933,9,Ankle boot,PCA
-1.8504479,1.031145,8,Bag,PCA
-0.5645667,0.02960706,0,T-shirt/top,PCA
1.3565596,-1.0173339,7,Sneaker,PCA
-1.1492046,2.3943822,6,Shirt,PCA
-1.269193,1.3073071,3,Dress,PCA
0.29090226,1.6713618,1,Trouser,PCA
1.0544314,-2.0292056,2,Pullover,PCA
-0.17449121,-1.1251932,4,Coat,PCA
-1.0127027,-1.4461566,0,T-shirt/top,PCA
0.5929156,1.2259439,8,Bag,PCA
-0.17477891,-0.024397274,0,T-shirt/top,PCA
-1.1900632,-1.216814,0,T-shirt/top,PCA
0.7650064,-0.18596023,8,Bag,PCA
-1.7610788,-0.535199,8,Bag,PCA
1.7647728,-0.15591261,9,Ankle boot,PCA
0.19657226,-0.74121433,9,Ankle boot,PCA
0.52114433,-0.684215,4,Coat,PCA
-0.42167345,-1.3851757,0,T-shirt/top,PCA
2.601393,-0.15960051,3,Dress,PCA
-0.24254835,-0.19372645,8,Bag,PCA
-1.893614,2.2003093,3,Dress,PCA
1.3810841,-1.1597803,7,Sneaker,PCA
0.98448557,-0.5365157,4,Coat,PCA
-0.28653017,1.0340953,6,Shirt,PCA
-0.95224863,1.3315916,5,Sandal,PCA
-0.9854595,1.6371995,4,Coat,PCA
0.2790587,-0.62639326,6,Shirt,PCA
-1.3399994,1.2702338,6,Shirt,PCA
0.5696472,-0.1986154,1,Trouser,PCA
-2.2793672,-0.5396693,9,Ankle boot,PCA
-0.55047154,-1.4705573,6,Shirt,PCA
-0.09792918,-0.2069727,3,Dress,PCA
-1.5787978,0.14512323,2,Pullover,PCA
0.24231637,-1.2174846,3,Dress,PCA
0.0052991435,0.3422412,4,Coat,PCA
-0.8090364,-0.70800686,5,Sandal,PCA
-0.1724029,-1.780537,1,Trouser,PCA
-0.54126036,0.49401048,2,Pullover,PCA
-0.620253,0.29200858,8,Bag,PCA
-0.45076278,-1.2658305,1,Trouser,PCA
1.9027166,-0.6303,4,Coat,PCA
0.16724078,1.358552,9,Ankle boot,PCA
-1.3724651,0.11621326,5,Sandal,PCA
0.5783132,0.552561,6,Shirt,PCA
-0.8760842,0.20559634,4,Coat,PCA
0.24888915,-1.4006546,0,T-shirt/top,PCA
-0.337724,-0.20444572,3,Dress,PCA
-1.5947024,-0.7176486,9,Ankle boot,PCA
0.59301317,-0.25423643,1,Trouser,PCA
-1.3366318,-1.1912937,0,T-shirt/top,PCA
0.4699246,0.78422946,9,Ankle boot,PCA
-0.37346044,0.52444905,2,Pullover,PCA
1.8474431,0.90012157,5,Sandal,PCA
1.3471582,0.55058026,6,Shirt,PCA
-1.9919186,0.2912525,5,Sandal,PCA
-0.49810272,0.6962006,8,Bag,PCA
0.6111941,-0.67638093,0,T-shirt/top,PCA
0.056144334,0.1059827,4,Coat,PCA
0.60119283,-0.26894206,3,Dress,PCA
-0.7651784,-1.0149657,8,Bag,PCA
2.8169796,-0.25240526,4,Coat,PCA
0.8617897,0.4477716,0,T-shirt/top,PCA
-0.6943484,0.11045194,8,Bag,PCA
0.54231286,-0.085021675,7,Sneaker,PCA
0.29273006,-0.7229806,0,T-shirt/top,PCA
-1.7795687,-0.8214821,1,Trouser,PCA
0.85177296,-0.48936707,0,T-shirt/top,PCA
1.0680671,-0.035942033,4,Coat,PCA
-1.3814628,-1.7853583,2,Pullover,PCA
0.19265601,-0.63718295,0,T-shirt/top,PCA
-0.0196493,0.85452247,5,Sandal,PCA
-1.7986526,0.7716511,8,Bag,PCA
-2.0901737,0.005211616,2,Pullover,PCA
0.9457694,-1.3354809,3,Dress,PCA
-1.3283484,2.1222029,3,Dress,PCA
1.4588268,0.3756206,5,Sandal,PCA
-0.96940595,0.2859286,1,Trouser,PCA
1.6410793,1.2279475,7,Sneaker,PCA
-0.58455294,-3.0609536,9,Ankle boot,PCA
1.2539116,0.34405681,3,Dress,PCA
0.3450895,0.14413159,0,T-shirt/top,PCA
-0.52889466,-0.7583851,9,Ankle boot,PCA
-2.1299005,0.0424278,5,Sandal,PCA
0.95737326,-1.4299271,0,T-shirt/top,PCA
-0.56738347,-0.5067628,3,Dress,PCA
0.49714682,0.9060175,9,Ankle boot,PCA
-1.4081728,-0.12717986,4,Coat,PCA
-1.0527139,0.35899866,9,Ankle boot,PCA
1.3097568,-0.37372226,0,T-shirt/top,PCA
0.8806789,1.8393292,6,Shirt,PCA
1.7013923,1.1715984,0,T-shirt/top,PCA
-0.5309484,2.002425,3,Dress,PCA
0.9926567,0.52473,8,Bag,PCA
1.1653321,0.48639128,0,T-shirt/top,PCA
1.3306696,1.7538431,0,T-shirt/top,PCA
-1.3590515,-0.34136397,5,Sandal,PCA
-0.89685524,-0.9060228,3,Dress,PCA
-0.10753447,0.77057374,1,Trouser,PCA
-0.1376233,-0.89436656,6,Shirt,PCA
-0.22877476,-1.7894466,0,T-shirt/top,PCA
0.89875394,0.02069894,2,Pullover,PCA
-0.69979125,-1.2801222,3,Dress,PCA
0.84138626,-0.8606861,1,Trouser,PCA
-0.18861909,-0.63343763,3,Dress,PCA
-0.7151169,0.29764017,9,Ankle boot,PCA
-2.681731,0.6179568,5,Sandal,PCA
2.2849643,1.5320905,8,Bag,PCA
-0.005113922,-0.86663175,1,Trouser,PCA
-1.3980577,-0.4740101,1,Trouser,PCA
0.9088665,0.9299187,4,Coat,PCA
-0.09893635,1.3699145,7,Sneaker,PCA
-1.7367153,0.53624856,6,Shirt,PCA
-0.49739766,0.65853274,3,Dress,PCA
0.18899779,-0.35715923,0,T-shirt/top,PCA
0.020378245,1.2375283,8,Bag,PCA
-0.64703363,-2.0225556,6,Shirt,PCA
-0.029556949,1.388963,3,Dress,PCA
0.30108652,-1.1858269,6,Shirt,PCA
-0.6349833,0.166632,4,Coat,PCA
-0.71926355,-0.7501378,4,Coat,PCA
-1.1903772,-0.7973802,4,Coat,PCA
0.9856216,-0.47752422,4,Coat,PCA
0.88101417,0.8038606,2,Pullover,PCA
0.4061483,-0.12890056,3,Dress,PCA
0.1465939,0.44302902,4,Coat,PCA
-1.4719739,-1.3927232,9,Ankle boot,PCA
-1.1839857,-0.018667702,8,Bag,PCA
-0.39186782,-0.44312945,6,Shirt,PCA
-0.79018843,-0.9500893,0,T-shirt/top,PCA
-0.82125515,0.5834219,7,Sneaker,PCA
-0.8935622,1.9679623,9,Ankle boot,PCA
1.9614357,1.1983004,5,Sandal,PCA
0.38929242,-0.13246307,4,Coat,PCA
-1.0295838,-0.28826493,0,T-shirt/top,PCA
-1.259784,1.2133068,2,Pullover,PCA
-0.4683357,-0.7204194,1,Trouser,PCA
0.663645,0.15764745,8,Bag,PCA
0.82520026,-0.27810013,8,Bag,PCA
1.4830713,-0.7202352,8,Bag,PCA
-0.73311204,-1.1030134,0,T-shirt/top,PCA
-2.3344967,-0.22409832,5,Sandal,PCA
0.5984381,-1.2805059,2,Pullover,PCA
0.26890275,-0.61637783,8,Bag,PCA
0.3537832,0.47044381,6,Shirt,PCA
-0.5092404,-0.14449549,7,Sneaker,PCA
-1.1948457,-0.6225098,8,Bag,PCA
0.007343553,1.617198,3,Dress,PCA
-0.5921768,-0.5559219,9,Ankle boot,PCA
-0.12528802,-2.3163874,6,Shirt,PCA
0.7456171,-1.127512,1,Trouser,PCA
0.68905926,-1.2084931,1,Trouser,PCA
-0.35041827,0.2933613,3,Dress,PCA
0.29468024,-0.66587025,1,Trouser,PCA
0.15334566,-0.7398182,6,Shirt,PCA
-0.28870454,-0.020306269,6,Shirt,PCA
-1.5169094,0.29365322,2,Pullover,PCA
0.113945484,1.4836572,2,Pullover,PCA
-0.46313006,1.493124,8,Bag,PCA
0.21966012,0.2822013,6,Shirt,PCA
0.7746454,2.2550895,0,T-shirt/top,PCA
-0.14830917,-1.314834,3,Dress,PCA
0.034697942,-0.5897437,3,Dress,PCA
-0.31360418,-0.16082902,2,Pullover,PCA
-1.1167526,0.9429686,3,Dress,PCA
-0.8332443,-0.13306758,9,Ankle boot,PCA
0.13310693,1.2948431,4,Coat,PCA
-1.726615,0.2133809,0,T-shirt/top,PCA
-1.1548173,-2.3556178,6,Shirt,PCA
1.2574328,-0.57361954,5,Sandal,PCA
-1.679973,-0.2166357,0,T-shirt/top,PCA
-0.4190433,-0.42563125,4,Coat,PCA
-1.0045044,0.13078615,4,Coat,PCA
1.2642452,-1.4156302,7,Sneaker,PCA
-0.773984,1.3658249,9,Ankle boot,PCA
-0.52731395,0.5986707,2,Pullover,PCA
-0.098259,-0.43094146,7,Sneaker,PCA
-0.47398025,0.62594813,8,Bag,PCA
-0.23103043,1.3769339,7,Sneaker,PCA
-0.24443072,-0.16923523,1,Trouser,PCA
0.20949464,-0.12769492,4,Coat,PCA
0.027033903,-0.8311891,6,Shirt,PCA
1.412476,-0.16421346,5,Sandal,PCA
0.41265512,-1.1449769,1,Trouser,PCA
1.3762476,1.6248776,9,Ankle boot,PCA
0.63574713,0.31424534,5,Sandal,PCA
-0.026758786,-0.5755294,6,Shirt,PCA
-0.35194126,0.5478088,0,T-shirt/top,PCA
0.17280547,-0.7914267,2,Pullover,PCA
-0.1751535,-1.5714923,0,T-shirt/top,PCA
2.8059697,1.5938239,8,Bag,PCA
-1.0763698,0.15436427,4,Coat,PCA
-0.17620863,0.58753717,7,Sneaker,PCA
0.18430565,-1.7791487,0,T-shirt/top,PCA
-0.50216633,-0.03199702,0,T-shirt/top,PCA
1.1321357,-0.06856792,6,Shirt,PCA
-1.246348,-1.8430743,2,Pullover,PCA
0.39226034,0.11578444,4,Coat,PCA
0.58171046,-1.6596996,3,Dress,PCA
-0.30692607,0.6946896,7,Sneaker,PCA
0.9109574,1.7764332,3,Dress,PCA
0.31850287,-1.4217348,4,Coat,PCA
0.94167644,0.03579051,2,Pullover,PCA
1.2413715,1.4276464,3,Dress,PCA
0.5546455,-0.081618786,7,Sneaker,PCA
1.6131783,-0.37406054,4,Coat,PCA
0.11053607,0.76811713,5,Sandal,PCA
1.1004733,1.660002,7,Sneaker,PCA
-1.905689,-1.5801709,5,Sandal,PCA
0.8835073,-0.92331296,0,T-shirt/top,PCA
-0.39200556,0.8959794,5,Sandal,PCA
-0.9001565,-1.2962406,6,Shirt,PCA
1.0452977,-1.5358024,7,Sneaker,PCA
1.797751,-0.89524704,1,Trouser,PCA
-1.1686611,-0.01100228,8,Bag,PCA
-0.4106384,1.4445834,9,Ankle boot,PCA
0.07175623,0.8241427,1,Trouser,PCA
-0.7996525,0.41462064,0,T-shirt/top,PCA
2.7834423,0.36366487,1,Trouser,PCA
1.8234948,0.61959493,7,Sneaker,PCA
3.0342708,-0.9576821,8,Bag,PCA
-0.22891784,0.8550892,9,Ankle boot,PCA
-1.4232353,-1.0140281,6,Shirt,PCA
-0.563445,0.74465036,9,Ankle boot,PCA
-0.5321138,-0.42812872,3,Dress,PCA
-0.4534836,-0.10121843,0,T-shirt/top,PCA
-0.67663497,-1.0200653,6,Shirt,PCA
-0.32294378,-0.6451455,4,Coat,PCA
0.29862803,-0.655632,2,Pullover,PCA
0.1433013,0.6070368,7,Sneaker,PCA
1.0487729,0.19457509,7,Sneaker,PCA
0.748377,0.46762797,4,Coat,PCA
1.9346406,-0.9307358,5,Sandal,PCA
0.71089363,0.05274818,2,Pullover,PCA
-0.24564871,0.5707966,4,Coat,PCA
0.72938573,-0.023240814,4,Coat,PCA
0.4478897,1.4356223,6,Shirt,PCA
0.8886956,0.57738984,7,Sneaker,PCA
0.800336,0.97946453,1,Trouser,PCA
-0.54615617,0.018166432,9,Ankle boot,PCA
-0.23132393,1.1226963,6,Shirt,PCA
-2.1370213,-1.0349021,6,Shirt,PCA
1.442454,-0.5681771,5,Sandal,PCA
-0.33571225,-1.0834823,0,T-shirt/top,PCA
-0.31086496,-0.040820464,3,Dress,PCA
-0.23541144,-0.6409638,1,Trouser,PCA
0.549043,0.07771982,0,T-shirt/top,PCA
0.34209377,1.1300032,9,Ankle boot,PCA
0.4111964,-1.0488816,0,T-shirt/top,PCA
1.0417819,1.1685796,3,Dress,PCA
0.21054892,0.8231899,2,Pullover,PCA
-2.7690835,-0.108694814,2,Pullover,PCA
-0.6352566,0.5813516,2,Pullover,PCA
-0.74741966,-1.2285048,9,Ankle boot,PCA
-2.3078997,-0.14034198,2,Pullover,PCA
0.41746157,-0.772503,4,Coat,PCA
-0.1633483,-0.5467692,4,Coat,PCA
-0.24446344,0.873342,9,Ankle boot,PCA
-0.68760955,0.35080388,8,Bag,PCA
0.20671293,-2.868993,6,Shirt,PCA
1.2111969,1.9420526,7,Sneaker,PCA
-0.5425925,-0.7341276,3,Dress,PCA
0.12412067,-1.4287452,1,Trouser,PCA
0.2768646,-2.1366787,1,Trouser,PCA
0.22549345,1.1547701,6,Shirt,PCA
0.8643536,-1.0983847,3,Dress,PCA
1.0807836,-1.618453,7,Sneaker,PCA
0.7320021,-0.5864014,4,Coat,PCA
0.22286694,-2.6330822,4,Coat,PCA
0.7913001,-0.96698403,2,Pullover,PCA
0.6607247,0.034446247,7,Sneaker,PCA
-0.8068326,-0.03242652,3,Dress,PCA
-1.1624442,-1.4199798,9,Ankle boot,PCA
1.787755,0.41711852,5,Sandal,PCA
1.6229503,1.5056186,5,Sandal,PCA
0.25856486,0.15095216,9,Ankle boot,PCA
0.31259444,-1.5428351,6,Shirt,PCA
0.4587531,2.0736573,9,Ankle boot,PCA
0.19281945,-0.38530383,2,Pullover,PCA
-0.5794865,-1.5249507,3,Dress,PCA
-2.0092692,-0.12612197,2,Pullover,PCA
-1.735663,-0.29006943,2,Pullover,PCA
-0.106292576,1.6624407,8,Bag,PCA
-0.36318412,2.8269966,6,Shirt,PCA
-0.93223363,-0.261526,4,Coat,PCA
-0.40326148,-0.0037458101,7,Sneaker,PCA
-1.6656647,1.0430278,9,Ankle boot,PCA
-0.45653194,0.9266951,8,Bag,PCA
0.88037527,0.069631316,6,Shirt,PCA
1.9385359,0.8193585,7,Sneaker,PCA
0.34394675,0.22290567,5,Sandal,PCA
-0.33003312,0.561067,9,Ankle boot,PCA
-1.212727,1.654494,2,Pullover,PCA
-0.2992203,1.4355856,8,Bag,PCA
-0.45367292,-0.94597846,1,Trouser,PCA
-1.1501203,0.8213831,9,Ankle boot,PCA
0.72172093,-2.5182889,4,Coat,PCA
-1.1926631,-0.67290795,9,Ankle boot,PCA
0.14635028,-1.0763024,9,Ankle boot,PCA
-0.21975645,-0.11124675,6,Shirt,PCA
0.63215405,0.25647938,0,T-shirt/top,PCA
1.0249759,0.98295933,5,Sandal,PCA
-0.21148902,-0.6636846,0,T-shirt/top,PCA
0.111664325,-0.69117457,8,Bag,PCA
-1.7964234,-0.7099462,6,Shirt,PCA
0.572992,-0.22872135,8,Bag,PCA
1.2941266,-0.5761296,1,Trouser,PCA
-1.1506208,-1.6948043,4,Coat,PCA
0.55417687,0.1435033,4,Coat,PCA
1.0368829,-0.88586766,7,Sneaker,PCA
-1.1802834,-0.7619618,3,Dress,PCA
0.19010594,-0.86163217,3,Dress,PCA
-2.459736,-0.23048636,2,Pullover,PCA
-0.73005253,0.25713244,3,Dress,PCA
0.19549364,-0.886739,1,Trouser,PCA
0.87196964,0.23790944,0,T-shirt/top,PCA
0.2907122,-1.8263971,4,Coat,PCA
1.3306706,0.97187984,4,Coat,PCA
-0.60921526,-2.6859405,9,Ankle boot,PCA
-0.66245085,0.8065304,6,Shirt,PCA
1.45588,-1.844158,0,T-shirt/top,PCA
-0.7551002,-0.01906019,9,Ankle boot,PCA
-0.9874925,0.22014515,8,Bag,PCA
-0.7098493,0.07055192,8,Bag,PCA
-1.2281393,-0.47405404,3,Dress,PCA
0.28657594,1.4804553,9,Ankle boot,PCA
-0.8745645,0.9697426,7,Sneaker,PCA
-0.3664961,-0.13210848,0,T-shirt/top,PCA
0.9156917,0.6909202,1,Trouser,PCA
-0.41384006,-0.34040514,2,Pullover,PCA
0.4930111,1.617424,3,Dress,PCA
-0.5392452,0.044317894,3,Dress,PCA
-0.7486033,-0.38452202,3,Dress,PCA
1.6860601,0.5499614,5,Sandal,PCA
-0.11132084,0.85646826,6,Shirt,PCA
0.53415513,0.20887113,6,Shirt,PCA
-0.94831914,-0.46064314,1,Trouser,PCA
-1.0573734,-1.6251996,6,Shirt,PCA
1.6099803,-1.2069812,3,Dress,PCA
-0.15971002,-1.0288084,3,Dress,PCA
-1.1732538,-0.0985013,5,Sandal,PCA
0.37806827,1.5631334,8,Bag,PCA
-2.508987,1.2597027,4,Coat,PCA
0.15684207,-1.6854959,8,Bag,PCA
2.2776804,0.5871093,7,Sneaker,PCA
-2.0898623,-1.5656306,6,Shirt,PCA
0.013625629,0.026954344,7,Sneaker,PCA
-0.58993036,-0.61049867,2,Pullover,PCA
2.8448179,0.46430895,1,Trouser,PCA
1.6649809,1.5493431,1,Trouser,PCA
1.1540732,1.1987331,3,Dress,PCA
-0.56947464,-0.24048327,8,Bag,PCA
-0.7860169,-1.2383481,6,Shirt,PCA
-0.4801939,1.5761791,0,T-shirt/top,PCA
-1.5528445,-0.04407289,9,Ankle boot,PCA
0.15734926,0.0060259104,7,Sneaker,PCA
-0.88305825,-0.80626476,5,Sandal,PCA
-0.2572339,0.84879506,8,Bag,PCA
-1.4790367,-0.5028119,2,Pullover,PCA
1.4050521,-0.9007465,3,Dress,PCA
-0.52118284,1.6819769,5,Sandal,PCA
-0.13978367,1.6282479,9,Ankle boot,PCA
0.5799771,-0.056445673,7,Sneaker,PCA
0.6679064,1.2817613,0,T-shirt/top,PCA
-1.243259,-1.1631049,1,Trouser,PCA
0.2186381,-1.7705836,1,Trouser,PCA
0.1538658,-0.7886756,9,Ankle boot,PCA
-0.10000557,0.22919331,8,Bag,PCA
-0.57333106,-0.53079396,6,Shirt,PCA
-2.7537427,1.7801511,0,T-shirt/top,PCA
-0.60250527,-1.6931473,0,T-shirt/top,PCA
1.3834218,-0.77310187,1,Trouser,PCA
-0.99780804,1.1029042,2,Pullover,PCA
0.58352476,0.94215006,2,Pullover,PCA
0.94706684,-2.0876708,4,Coat,PCA
0.516656,-0.26359195,4,Coat,PCA
0.76616186,0.4130195,8,Bag,PCA
-0.28205267,0.58119917,1,Trouser,PCA
-1.3374126,1.6231548,3,Dress,PCA
-0.90210533,1.0366755,7,Sneaker,PCA
-0.5535553,-0.5662943,3,Dress,PCA
-1.7111937,0.6599074,6,Shirt,PCA
-0.34606996,0.24355349,1,Trouser,PCA
-1.5215836,0.035697624,0,T-shirt/top,PCA
-0.041972075,1.016689,5,Sandal,PCA
1.5317116,-1.568279,0,T-shirt/top,PCA
0.51035213,0.8272979,1,Trouser,PCA
1.0956185,-0.72734755,7,Sneaker,PCA
-0.14518972,-1.109901,3,Dress,PCA
0.6780325,0.13306612,9,Ankle boot,PCA
1.1526831,-0.548289,8,Bag,PCA
-0.16837282,-1.0854223,3,Dress,PCA
0.5324899,-0.11615768,9,Ankle boot,PCA
-0.94319034,-0.23083094,6,Shirt,PCA
-1.2948767,-0.35746548,9,Ankle boot,PCA
-0.8278503,-0.6156995,5,Sandal,PCA
-0.43919456,0.43454993,4,Coat,PCA
0.75718147,-1.9279505,7,Sneaker,PCA
0.8465079,-0.31441784,0,T-shirt/top,PCA
-0.15658781,1.0202848,3,Dress,PCA
0.28232697,0.99154073,9,Ankle boot,PCA
1.0110556,-1.1444467,7,Sneaker,PCA
0.46710232,1.424958,9,Ankle boot,PCA
1.6469158,-0.054340243,6,Shirt,PCA
0.9203127,-0.19587749,4,Coat,PCA
0.56381315,1.7131802,5,Sandal,PCA
-0.3547613,0.07575159,6,Shirt,PCA
0.94388574,0.7262425,2,Pullover,PCA
0.29079807,-0.7708028,1,Trouser,PCA
-0.093153566,-1.8717233,5,Sandal,PCA
-0.86568993,1.5159439,3,Dress,PCA
-0.08612606,-0.4848712,4,Coat,PCA
-0.76731706,-0.096199214,1,Trouser,PCA
-0.6722481,0.49764493,5,Sandal,PCA
-0.21592635,-0.94599813,5,Sandal,PCA
0.17833146,-0.4119666,8,Bag,PCA
2.0838988,0.36403424,8,Bag,PCA
0.33378547,1.4716345,9,Ankle boot,PCA
-1.2778871,0.3254338,4,Coat,PCA
-0.795064,-0.17211963,9,Ankle boot,PCA
0.29664886,0.6313092,5,Sandal,PCA
-0.27198932,0.188132,7,Sneaker,PCA
0.34416765,1.909432,8,Bag,PCA
1.5219913,-0.29370362,7,Sneaker,PCA
-1.583411,-2.050971,1,Trouser,PCA
-0.3586121,0.5388561,3,Dress,PCA
1.700221,-1.3545519,1,Trouser,PCA
-1.368516,0.6323801,6,Shirt,PCA
1.3148481,-0.10293042,1,Trouser,PCA
-0.13591628,0.8269483,3,Dress,PCA
0.9902159,-0.15542872,3,Dress,PCA
0.16124946,-1.8127487,1,Trouser,PCA
0.4872832,-0.435687,3,Dress,PCA
-0.36761618,-1.7169024,8,Bag,PCA
-0.14398454,0.21599156,9,Ankle boot,PCA
-0.5743946,0.40011087,9,Ankle boot,PCA
-0.39474982,0.3101214,4,Coat,PCA
0.09479454,1.4083401,1,Trouser,PCA
-1.8124882,-0.43188578,0,T-shirt/top,PCA
-1.8408717,1.6589335,8,Bag,PCA
1.1325636,1.559634,6,Shirt,PCA
0.22165364,-0.83783734,2,Pullover,PCA
-0.14199893,-0.020606538,0,T-shirt/top,PCA
